id,latitude,longitude,country,map
2366,24.805411,-1.455475,DZA,"2:c2p 4:p2p 9:s2s"
2367,29.940166,7.068375,DZA,"2:c2p 4:p2p 9:s2s"
2368,0.799097,36.202468,KEN,"2:c2p 4:p2p 9:s2s"
2369,29.273520,-7.116744,DZA,"2:c2p 4:p2p 9:s2s"
2370,16.741306,-8.067769,MRT,"2:c2p 4:p2p 9:s2s"
2371,-27.626410,26.372850,ZAF,"2:c2p 4:p2p 9:s2s"
2372,-10.377518,19.203880,AGO,"2:c2p 4:p2p 9:s2s"
2373,-29.651084,18.166107,ZAF,"2:c2p 4:p2p 9:s2s"
2374,18.852268,19.942949,TCD,"2:c2p 4:p2p 9:s2s"
2375,-24.636232,21.828567,BWA,"2:c2p 4:p2p 9:s2s"
2376,0.799097,36.202468,KEN,"2:c2p 4:p2p 9:s2s"
2377,-10.377518,19.203880,AGO,"2:c2p 4:p2p 9:s2s"
2378,35.244476,2.367767,DZA,"2:c2p 4:p2p 9:s2s"
2379,3.457671,14.621652,CMR,"2:c2p 4:p2p 9:s2s"
2380,-27.645846,23.615325,ZAF,"2:c2p 4:p2p 9:s2s"
2381,4.931809,46.179901,SOM,"2:c2p 4:p2p 9:s2s"
2382,-10.377518,19.203880,AGO,"2:c2p 4:p2p 9:s2s"
2383,24.051363,29.112817,EGY,"2:c2p 4:p2p 9:s2s"
2384,7.231536,23.170402,CAF,"2:c2p 4:p2p 9:s2s"
2385,9.696177,-10.183797,GIN,"2:c2p 4:p2p 9:s2s"
2386,9.507172,-0.695102,GHA,"2:c2p 4:p2p 9:s2s"
2387,-32.139593,27.790130,ZAF,"2:c2p 4:p2p 9:s2s"
2388,3.457671,14.621652,CMR,"2:c2p 4:p2p 9:s2s"
2389,22.348782,6.059173,DZA,"2:c2p 4:p2p 9:s2s"
2390,-14.704996,37.384979,MOZ,"2:c2p 4:p2p"
2391,19.480556,11.813189,NER,"2:c2p 9:s2s"
2392,-10.377518,18.464811,AGO,"2:c2p 4:p2p 9:s2s"
2393,-10.377518,19.203880,AGO,"2:c2p 4:p2p 9:s2s"
2394,0.207867,22.677504,COD,"2:c2p 4:p2p 9:s2s"
2395,16.741306,-8.067769,MRT,"2:c2p 4:p2p 9:s2s"
2396,19.480556,11.813189,NER,"2:c2p 9:s2s"
2397,-27.645846,23.615325,ZAF,"2:c2p 4:p2p 9:s2s"
2398,-29.651084,18.166107,ZAF,"2:c2p 4:p2p 9:s2s"
2399,24.051363,29.112817,EGY,"2:c2p 4:p2p 9:s2s"
2400,4.931809,46.179901,SOM,"2:c2p 4:p2p 9:s2s"
2401,-24.636232,21.828567,BWA,"2:c2p 4:p2p 9:s2s"
2402,-11.269815,31.796488,ZMB,"2:c2p 4:p2p 9:s2s"
2403,15.308075,10.710500,NER,"2:c2p 4:p2p 9:s2s"
2404,15.534423,33.467913,SDN,"2:c2p 4:p2p 9:s2s"
2405,-33.028260,18.429779,ZAF,"2:c2p 4:p2p 9:s2s"
2406,24.805411,-1.455475,DZA,"2:c2p 4:p2p 9:s2s"
2407,24.805411,-1.455475,DZA,"2:c2p 4:p2p 9:s2s"
2408,29.273520,-7.116744,DZA,"2:c2p 4:p2p 9:s2s"
2409,18.852268,19.942949,TCD,"2:c2p 4:p2p 9:s2s"
2410,15.534423,33.467913,SDN,"2:c2p 4:p2p 9:s2s"
2411,28.434067,-4.241382,DZA,"2:c2p 4:p2p 9:s2s"
2412,-14.704996,37.384979,MOZ,"2:c2p 4:p2p"
2413,29.940166,7.068375,DZA,"2:c2p 4:p2p 9:s2s"
2414,-32.139593,27.790130,ZAF,"2:c2p 4:p2p 9:s2s"
2415,29.940166,7.068375,DZA,"2:c2p 4:p2p 9:s2s"
2416,7.231536,23.170402,CAF,"2:c2p 4:p2p 9:s2s"
2417,9.507172,-0.695102,GHA,"2:c2p 4:p2p 9:s2s"
2418,23.525150,-8.937807,MRT,"2:c2p 4:p2p 9:s2s"
2419,-8.910919,37.451367,TZA,"2:c2p 4:p2p 9:s2s"
2420,28.434067,-4.241382,DZA,"2:c2p 4:p2p 9:s2s"
2421,15.534423,33.467913,SDN,"2:c2p 4:p2p 9:s2s"
2422,4.931809,46.179901,SOM,"2:c2p 4:p2p 9:s2s"
2423,9.257868,11.074120,NGA,"2:c2p 4:p2p 9:s2s"
2424,23.525150,-8.937807,MRT,"2:c2p 4:p2p 9:s2s"
2425,23.525150,-8.937807,MRT,"2:c2p 4:p2p 9:s2s"
2426,24.051363,29.112817,EGY,"2:c2p 4:p2p 9:s2s"
2427,23.525150,-8.937807,MRT,"2:c2p 4:p2p 9:s2s"
2428,9.257868,11.074120,NGA,"2:c2p 4:p2p 9:s2s"
2429,24.051363,29.112817,EGY,"2:c2p 4:p2p 9:s2s"
2430,35.244476,2.367767,DZA,"2:c2p 4:p2p 9:s2s"
2431,18.852268,19.942949,TCD,"2:c2p 4:p2p 9:s2s"
2432,15.308075,10.710500,NER,"2:c2p 4:p2p 9:s2s"
2433,-27.645846,23.615325,ZAF,"2:c2p 4:p2p 9:s2s"
2434,-10.377518,18.464811,AGO,"2:c2p 4:p2p 9:s2s"
2435,1.595727,12.339872,GAB,"2:c2p 4:p2p 9:s2s"
2436,-24.636232,21.828567,BWA,"2:c2p 4:p2p 9:s2s"
2437,35.244476,2.367767,DZA,"2:c2p 4:p2p 9:s2s"
2438,24.805411,-1.455475,DZA,"2:c2p 4:p2p 9:s2s"
2439,-27.645846,23.615325,ZAF,"2:c2p 4:p2p 9:s2s"
2440,28.434067,-4.241382,DZA,"2:c2p 4:p2p 9:s2s"
2441,-33.028260,18.429779,ZAF,"2:c2p 4:p2p 9:s2s"
2442,9.696177,-10.183797,GIN,"2:c2p 4:p2p 9:s2s"
2443,-7.677096,34.059168,TZA,"2:c2p 4:p2p 9:s2s"
2444,-32.139593,27.790130,ZAF,"2:c2p 4:p2p 9:s2s"
2445,7.231536,23.170402,CAF,"2:c2p 4:p2p 9:s2s"
2446,29.940166,7.068375,DZA,"2:c2p 4:p2p 9:s2s"
2447,9.696177,-10.183797,GIN,"2:c2p 4:p2p 9:s2s"
2448,22.348782,6.059173,DZA,"2:c2p 4:p2p 9:s2s"
2449,3.457671,14.621652,CMR,"2:c2p 4:p2p 9:s2s"
2450,29.273520,-7.116744,DZA,"2:c2p 4:p2p 9:s2s"
2451,29.273520,-7.116744,DZA,"2:c2p 4:p2p 9:s2s"
2452,22.348782,6.059173,DZA,"2:c2p 4:p2p 9:s2s"
2453,-11.269815,31.796488,ZMB,"2:c2p 4:p2p 9:s2s"
2454,-11.269815,31.796488,ZMB,"2:c2p 4:p2p 9:s2s"
2455,35.244476,2.367767,DZA,"2:c2p 4:p2p 9:s2s"
2456,3.457671,14.621652,CMR,"2:c2p 4:p2p 9:s2s"
2457,9.507172,-0.695102,GHA,"2:c2p 4:p2p 9:s2s"
2458,7.231536,23.170402,CAF,"2:c2p 4:p2p 9:s2s"
2459,0.799097,36.202468,KEN,"2:c2p 4:p2p 9:s2s"
2460,9.507172,-0.695102,GHA,"2:c2p 4:p2p 9:s2s"
2461,18.852268,19.942949,TCD,"2:c2p 4:p2p 9:s2s"
2462,-14.704996,37.384979,MOZ,"2:c2p 4:p2p"
2463,4.931809,46.179901,SOM,"2:c2p 4:p2p 9:s2s"
2464,23.525150,-8.937807,MRT,"2:c2p 4:p2p 9:s2s"
2465,1.595727,12.339872,GAB,"2:c2p 4:p2p 9:s2s"
2466,-10.377518,18.464811,AGO,"2:c2p 4:p2p 9:s2s"
2467,-27.626410,26.372850,ZAF,"2:c2p 4:p2p 9:s2s"
2468,16.741306,-8.067769,MRT,"2:c2p 4:p2p 9:s2s"
2469,4.931809,46.179901,SOM,"2:c2p 4:p2p 9:s2s"
2470,-27.626410,26.372850,ZAF,"2:c2p 4:p2p 9:s2s"
2471,24.805411,-1.455475,DZA,"2:c2p 4:p2p 9:s2s"
2472,28.434067,-4.241382,DZA,"2:c2p 4:p2p 9:s2s"
2473,35.244476,2.367767,DZA,"2:c2p 4:p2p 9:s2s"
2474,0.207867,22.677504,COD,"2:c2p 4:p2p 9:s2s"
2475,-2.747355,26.668477,COD,"4:p2p 9:s2s"
2476,-29.651084,18.166107,ZAF,"2:c2p 4:p2p 9:s2s"
2477,23.525150,-8.937807,MRT,"2:c2p 4:p2p 9:s2s"
2478,-14.704996,37.384979,MOZ,"2:c2p 4:p2p"
2479,-27.645846,23.615325,ZAF,"2:c2p 4:p2p 9:s2s"
2480,28.434067,-4.241382,DZA,"2:c2p 4:p2p 9:s2s"
2481,24.805411,-1.455475,DZA,"2:c2p 4:p2p 9:s2s"
2482,-24.636232,21.828567,BWA,"2:c2p 4:p2p 9:s2s"
2483,28.434067,-4.241382,DZA,"2:c2p 4:p2p 9:s2s"
2484,-24.636232,21.828567,BWA,"2:c2p 4:p2p 9:s2s"
2485,3.457671,14.621652,CMR,"2:c2p 4:p2p 9:s2s"
2486,18.852268,19.942949,TCD,"2:c2p 4:p2p 9:s2s"
2487,15.534423,33.467913,SDN,"2:c2p 4:p2p 9:s2s"
2488,7.231536,23.170402,CAF,"2:c2p 4:p2p 9:s2s"
2489,7.231536,23.170402,CAF,"2:c2p 4:p2p 9:s2s"
2490,-10.377518,19.203880,AGO,"2:c2p 4:p2p 9:s2s"
2491,7.231536,23.170402,CAF,"2:c2p 4:p2p 9:s2s"
2492,-8.910919,37.451367,TZA,"2:c2p 4:p2p 9:s2s"
2493,28.434067,-4.241382,DZA,"2:c2p 4:p2p 9:s2s"
2494,7.231536,23.170402,CAF,"2:c2p 4:p2p 9:s2s"
2495,29.273520,-7.116744,DZA,"2:c2p 4:p2p 9:s2s"
2496,9.696177,-10.183797,GIN,"2:c2p 4:p2p 9:s2s"
2497,-33.028260,18.429779,ZAF,"2:c2p 4:p2p 9:s2s"
2498,35.244476,2.367767,DZA,"2:c2p 4:p2p 9:s2s"
2499,5.135324,29.783735,SSD,"2:c2p 4:p2p 9:s2s"
2500,-8.910919,37.451367,TZA,"2:c2p 4:p2p 9:s2s"
2501,-8.910919,37.451367,TZA,"2:c2p 4:p2p 9:s2s"
2502,9.257868,11.074120,NGA,"2:c2p 4:p2p 9:s2s"
2503,28.434067,-4.241382,DZA,"2:c2p 4:p2p 9:s2s"
2504,24.805411,-1.455475,DZA,"2:c2p 4:p2p 9:s2s"
2505,19.480556,11.813189,NER,"2:c2p 9:s2s"
2506,4.931809,46.179901,SOM,"2:c2p 4:p2p 9:s2s"
2507,16.741306,-8.067769,MRT,"2:c2p 4:p2p 9:s2s"
2508,0.799097,36.202468,KEN,"2:c2p 4:p2p 9:s2s"
2509,9.696177,-10.183797,GIN,"2:c2p 4:p2p 9:s2s"
2510,-32.139593,27.790130,ZAF,"2:c2p 4:p2p 9:s2s"
2511,5.135324,29.783735,SSD,"2:c2p 4:p2p 9:s2s"
2512,3.457671,14.621652,CMR,"2:c2p 4:p2p 9:s2s"
2513,9.696177,-10.183797,GIN,"2:c2p 4:p2p 9:s2s"
2514,9.507172,-0.695102,GHA,"2:c2p 4:p2p 9:s2s"
2515,-27.645846,23.615325,ZAF,"2:c2p 4:p2p 9:s2s"
2516,29.273520,-7.116744,DZA,"2:c2p 4:p2p 9:s2s"
2517,-33.028260,18.429779,ZAF,"2:c2p 4:p2p 9:s2s"
2518,24.051363,29.112817,EGY,"2:c2p 4:p2p 9:s2s"
2519,28.434067,-4.241382,DZA,"2:c2p 4:p2p 9:s2s"
2520,0.799097,36.202468,KEN,"2:c2p 4:p2p 9:s2s"
2521,4.931809,46.179901,SOM,"2:c2p 4:p2p 9:s2s"
2522,23.525150,-8.937807,MRT,"2:c2p 4:p2p 9:s2s"
2523,15.400499,6.205766,NER,"2:c2p 4:p2p 9:s2s"
2524,28.434067,-4.241382,DZA,"2:c2p 4:p2p 9:s2s"
2525,35.244476,2.367767,DZA,"2:c2p 4:p2p 9:s2s"
2526,0.207867,22.677504,COD,"2:c2p 4:p2p 9:s2s"
2527,-24.636232,21.828567,BWA,"2:c2p 4:p2p 9:s2s"
2528,-2.747355,26.668477,COD,"4:p2p 9:s2s"
2529,-8.910919,37.451367,TZA,"2:c2p 4:p2p 9:s2s"
2530,28.434067,-4.241382,DZA,"2:c2p 4:p2p 9:s2s"
2531,-2.747355,26.668477,COD,"4:p2p 9:s2s"
2532,16.741306,-8.067769,MRT,"2:c2p 4:p2p 9:s2s"
2533,-8.910919,37.451367,TZA,"2:c2p 4:p2p 9:s2s"
2534,-32.139593,27.790130,ZAF,"2:c2p 4:p2p 9:s2s"
2535,-33.028260,18.429779,ZAF,"2:c2p 4:p2p 9:s2s"
2536,-24.636232,21.828567,BWA,"2:c2p 4:p2p 9:s2s"
2537,24.805411,-1.455475,DZA,"2:c2p 4:p2p 9:s2s"
2538,29.940166,7.068375,DZA,"2:c2p 4:p2p 9:s2s"
2539,9.507172,-0.695102,GHA,"2:c2p 4:p2p 9:s2s"
2540,-10.377518,19.203880,AGO,"2:c2p 4:p2p 9:s2s"
2541,35.244476,2.367767,DZA,"2:c2p 4:p2p 9:s2s"
2542,-10.377518,19.203880,AGO,"2:c2p 4:p2p 9:s2s"
2543,-11.269815,31.796488,ZMB,"2:c2p 4:p2p 9:s2s"
2544,-29.651084,18.166107,ZAF,"2:c2p 4:p2p 9:s2s"
2545,-2.747355,26.668477,COD,"4:p2p 9:s2s"
2546,22.348782,6.059173,DZA,"2:c2p 4:p2p 9:s2s"
2547,-7.677096,34.059168,TZA,"2:c2p 4:p2p 9:s2s"
2548,-29.651084,18.166107,ZAF,"2:c2p 4:p2p 9:s2s"
2549,-24.636232,21.828567,BWA,"2:c2p 4:p2p 9:s2s"
2550,-8.910919,37.451367,TZA,"2:c2p 4:p2p 9:s2s"
2551,-32.139593,27.790130,ZAF,"2:c2p 4:p2p 9:s2s"
2552,-14.704996,37.384979,MOZ,"2:c2p 4:p2p"
2553,3.457671,14.621652,CMR,"2:c2p 4:p2p 9:s2s"
2554,-24.636232,21.828567,BWA,"2:c2p 4:p2p 9:s2s"
2555,9.257868,11.074120,NGA,"2:c2p 4:p2p 9:s2s"
2556,-27.626410,26.372850,ZAF,"2:c2p 4:p2p 9:s2s"
2557,-10.377518,19.203880,AGO,"2:c2p 4:p2p 9:s2s"
2558,29.940166,7.068375,DZA,"2:c2p 4:p2p 9:s2s"
2559,-32.139593,27.790130,ZAF,"2:c2p 4:p2p 9:s2s"
2560,29.273520,-7.116744,DZA,"2:c2p 4:p2p 9:s2s"
2561,24.051363,29.112817,EGY,"2:c2p 4:p2p 9:s2s"
2562,29.940166,7.068375,DZA,"2:c2p 4:p2p 9:s2s"
2563,15.308075,10.710500,NER,"2:c2p 4:p2p 9:s2s"
2564,28.434067,-4.241382,DZA,"2:c2p 4:p2p 9:s2s"
2565,0.799097,36.202468,KEN,"2:c2p 4:p2p 9:s2s"
2566,-7.677096,34.059168,TZA,"2:c2p 4:p2p 9:s2s"
2567,-7.677096,34.059168,TZA,"2:c2p 4:p2p 9:s2s"
2568,15.400499,6.205766,NER,"2:c2p 4:p2p 9:s2s"
2569,-29.651084,18.166107,ZAF,"2:c2p 4:p2p 9:s2s"
2570,35.244476,2.367767,DZA,"2:c2p 4:p2p 9:s2s"
2571,-33.028260,18.429779,ZAF,"2:c2p 4:p2p 9:s2s"
2572,-7.677096,34.059168,TZA,"2:c2p 4:p2p 9:s2s"
2573,-32.139593,27.790130,ZAF,"2:c2p 4:p2p 9:s2s"
2574,9.696177,-10.183797,GIN,"2:c2p 4:p2p 9:s2s"
2575,5.135324,29.783735,SSD,"2:c2p 4:p2p 9:s2s"
2576,-8.910919,37.451367,TZA,"2:c2p 4:p2p 9:s2s"
2577,7.231536,23.170402,CAF,"2:c2p 4:p2p 9:s2s"
2578,-11.269815,31.796488,ZMB,"2:c2p 4:p2p 9:s2s"
2579,-7.677096,34.059168,TZA,"2:c2p 4:p2p 9:s2s"
2580,9.507172,-0.695102,GHA,"2:c2p 4:p2p 9:s2s"
2581,-32.139593,27.790130,ZAF,"2:c2p 4:p2p 9:s2s"
2582,-29.651084,18.166107,ZAF,"2:c2p 4:p2p 9:s2s"
2583,-7.677096,34.059168,TZA,"2:c2p 4:p2p 9:s2s"
2584,5.135324,29.783735,SSD,"2:c2p 4:p2p 9:s2s"
2585,24.051363,29.112817,EGY,"2:c2p 4:p2p 9:s2s"
2586,-32.139593,27.790130,ZAF,"2:c2p 4:p2p 9:s2s"
2587,-10.377518,18.464811,AGO,"2:c2p 4:p2p 9:s2s"
2588,28.434067,-4.241382,DZA,"2:c2p 4:p2p 9:s2s"
2589,29.940166,7.068375,DZA,"2:c2p 4:p2p 9:s2s"
2590,24.051363,29.112817,EGY,"2:c2p 4:p2p 9:s2s"
2591,28.434067,-4.241382,DZA,"2:c2p 4:p2p 9:s2s"
2592,-27.645846,23.615325,ZAF,"2:c2p 4:p2p 9:s2s"
2593,9.507172,-0.695102,GHA,"2:c2p 4:p2p 9:s2s"
2594,-7.677096,34.059168,TZA,"2:c2p 4:p2p 9:s2s"
2595,-11.269815,31.796488,ZMB,"2:c2p 4:p2p 9:s2s"
2596,-7.677096,34.059168,TZA,"2:c2p 4:p2p 9:s2s"
2597,-10.377518,18.464811,AGO,"2:c2p 4:p2p 9:s2s"
2598,18.852268,19.942949,TCD,"2:c2p 4:p2p 9:s2s"
2599,-33.028260,18.429779,ZAF,"2:c2p 4:p2p 9:s2s"
2600,29.273520,-7.116744,DZA,"2:c2p 4:p2p 9:s2s"
2601,-27.626410,26.372850,ZAF,"2:c2p 4:p2p 9:s2s"
2602,18.852268,19.942949,TCD,"2:c2p 4:p2p 9:s2s"
2603,15.400499,6.205766,NER,"2:c2p 4:p2p 9:s2s"
2604,15.534423,33.467913,SDN,"2:c2p 4:p2p 9:s2s"
2605,-29.651084,18.166107,ZAF,"2:c2p 4:p2p 9:s2s"
2606,-27.645846,23.615325,ZAF,"2:c2p 4:p2p 9:s2s"
2607,-24.636232,21.828567,BWA,"2:c2p 4:p2p 9:s2s"
2608,-29.651084,18.166107,ZAF,"2:c2p 4:p2p 9:s2s"
2609,16.741306,-8.067769,MRT,"2:c2p 4:p2p 9:s2s"
2610,-14.704996,37.384979,MOZ,"2:c2p 4:p2p"
2611,35.244476,2.367767,DZA,"2:c2p 4:p2p 9:s2s"
2612,16.741306,-8.067769,MRT,"2:c2p 4:p2p 9:s2s"
2613,9.696177,-10.183797,GIN,"2:c2p 4:p2p 9:s2s"
2614,24.805411,-1.455475,DZA,"2:c2p 4:p2p 9:s2s"
2615,9.507172,-0.695102,GHA,"2:c2p 4:p2p 9:s2s"
2616,24.051363,29.112817,EGY,"2:c2p 4:p2p 9:s2s"
2617,29.273520,-7.116744,DZA,"2:c2p 4:p2p 9:s2s"
2618,-14.704996,37.384979,MOZ,"2:c2p 4:p2p"
2619,9.257868,11.074120,NGA,"2:c2p 4:p2p 9:s2s"
2620,5.135324,29.783735,SSD,"2:c2p 4:p2p 9:s2s"
2621,-32.139593,27.790130,ZAF,"2:c2p 4:p2p 9:s2s"
2622,22.348782,6.059173,DZA,"2:c2p 4:p2p 9:s2s"
2623,-14.704996,37.384979,MOZ,"2:c2p 4:p2p"
2624,29.940166,7.068375,DZA,"2:c2p 4:p2p 9:s2s"
2625,24.051363,29.112817,EGY,"2:c2p 4:p2p 9:s2s"
2626,29.940166,7.068375,DZA,"2:c2p 4:p2p 9:s2s"
2627,-24.636232,21.828567,BWA,"2:c2p 4:p2p 9:s2s"
2628,35.244476,2.367767,DZA,"2:c2p 4:p2p 9:s2s"
2629,18.852268,19.942949,TCD,"2:c2p 4:p2p 9:s2s"
2630,1.595727,12.339872,GAB,"2:c2p 4:p2p 9:s2s"
2631,19.480556,11.813189,NER,"2:c2p 9:s2s"
2632,19.480556,11.813189,NER,"2:c2p 9:s2s"
2633,0.799097,36.202468,KEN,"2:c2p 4:p2p 9:s2s"
2634,-32.139593,27.790130,ZAF,"2:c2p 4:p2p 9:s2s"
2635,-2.747355,26.668477,COD,"4:p2p 9:s2s"
2636,5.135324,29.783735,SSD,"2:c2p 4:p2p 9:s2s"
2637,4.931809,46.179901,SOM,"2:c2p 4:p2p 9:s2s"
2638,-2.747355,26.668477,COD,"4:p2p 9:s2s"
2639,-11.269815,31.796488,ZMB,"2:c2p 4:p2p 9:s2s"
2640,-7.677096,34.059168,TZA,"2:c2p 4:p2p 9:s2s"
2641,35.244476,2.367767,DZA,"2:c2p 4:p2p 9:s2s"
2642,9.507172,-0.695102,GHA,"2:c2p 4:p2p 9:s2s"
2643,9.507172,-0.695102,GHA,"2:c2p 4:p2p 9:s2s"
2644,-27.626410,26.372850,ZAF,"2:c2p 4:p2p 9:s2s"
2645,16.741306,-8.067769,MRT,"2:c2p 4:p2p 9:s2s"
2646,7.231536,23.170402,CAF,"2:c2p 4:p2p 9:s2s"
2647,5.135324,29.783735,SSD,"2:c2p 4:p2p 9:s2s"
2648,15.400499,6.205766,NER,"2:c2p 4:p2p 9:s2s"
2649,28.434067,-4.241382,DZA,"2:c2p 4:p2p 9:s2s"
2650,23.525150,-8.937807,MRT,"2:c2p 4:p2p 9:s2s"
2651,7.231536,23.170402,CAF,"2:c2p 4:p2p 9:s2s"
2652,29.273520,-7.116744,DZA,"2:c2p 4:p2p 9:s2s"
2653,15.308075,10.710500,NER,"2:c2p 4:p2p 9:s2s"
2654,-32.139593,27.790130,ZAF,"2:c2p 4:p2p 9:s2s"
2655,-27.645846,23.615325,ZAF,"2:c2p 4:p2p 9:s2s"
2656,0.207867,22.677504,COD,"2:c2p 4:p2p 9:s2s"
2657,24.805411,-1.455475,DZA,"2:c2p 4:p2p 9:s2s"
2658,28.434067,-4.241382,DZA,"2:c2p 4:p2p 9:s2s"
2659,9.696177,-10.183797,GIN,"2:c2p 4:p2p 9:s2s"
2660,24.051363,29.112817,EGY,"2:c2p 4:p2p 9:s2s"
2661,-29.651084,18.166107,ZAF,"2:c2p 4:p2p 9:s2s"
2662,0.799097,36.202468,KEN,"2:c2p 4:p2p 9:s2s"
2663,9.507172,-0.695102,GHA,"2:c2p 4:p2p 9:s2s"
2664,9.696177,-10.183797,GIN,"2:c2p 4:p2p 9:s2s"
2665,15.400499,6.205766,NER,"2:c2p 4:p2p 9:s2s"
2666,3.457671,14.621652,CMR,"2:c2p 4:p2p 9:s2s"
2667,-32.139593,27.790130,ZAF,"2:c2p 4:p2p 9:s2s"
2668,4.931809,46.179901,SOM,"2:c2p 4:p2p 9:s2s"
2669,-7.677096,34.059168,TZA,"2:c2p 4:p2p 9:s2s"
2670,29.940166,7.068375,DZA,"2:c2p 4:p2p 9:s2s"
2671,15.534423,33.467913,SDN,"2:c2p 4:p2p 9:s2s"
2672,23.525150,-8.937807,MRT,"2:c2p 4:p2p 9:s2s"
2673,3.457671,14.621652,CMR,"2:c2p 4:p2p 9:s2s"
2674,9.507172,-0.695102,GHA,"2:c2p 4:p2p 9:s2s"
2675,15.400499,6.205766,NER,"2:c2p 4:p2p 9:s2s"
2676,-7.677096,34.059168,TZA,"2:c2p 4:p2p 9:s2s"
2677,4.931809,46.179901,SOM,"2:c2p 4:p2p 9:s2s"
2678,7.231536,23.170402,CAF,"2:c2p 4:p2p 9:s2s"
2679,-11.269815,31.796488,ZMB,"2:c2p 4:p2p 9:s2s"
2680,-24.636232,21.828567,BWA,"2:c2p 4:p2p 9:s2s"
2681,23.525150,-8.937807,MRT,"2:c2p 4:p2p 9:s2s"
2682,-10.377518,18.464811,AGO,"2:c2p 4:p2p 9:s2s"
2683,-2.747355,26.668477,COD,"4:p2p 9:s2s"
2684,1.595727,12.339872,GAB,"2:c2p 4:p2p 9:s2s"
2685,-29.651084,18.166107,ZAF,"2:c2p 4:p2p 9:s2s"
2686,-27.645846,23.615325,ZAF,"2:c2p 4:p2p 9:s2s"
2687,-11.269815,31.796488,ZMB,"2:c2p 4:p2p 9:s2s"
2688,-11.269815,31.796488,ZMB,"2:c2p 4:p2p 9:s2s"
2689,-32.139593,27.790130,ZAF,"2:c2p 4:p2p 9:s2s"
2690,-32.139593,27.790130,ZAF,"2:c2p 4:p2p 9:s2s"
2691,5.135324,29.783735,SSD,"2:c2p 4:p2p 9:s2s"
2692,-10.377518,18.464811,AGO,"2:c2p 4:p2p 9:s2s"
2693,16.741306,-8.067769,MRT,"2:c2p 4:p2p 9:s2s"
2694,-7.677096,34.059168,TZA,"2:c2p 4:p2p 9:s2s"
2695,22.348782,6.059173,DZA,"2:c2p 4:p2p 9:s2s"
2696,15.534423,33.467913,SDN,"2:c2p 4:p2p 9:s2s"
2697,-24.636232,21.828567,BWA,"2:c2p 4:p2p 9:s2s"
2698,9.507172,-0.695102,GHA,"2:c2p 4:p2p 9:s2s"
2699,4.931809,46.179901,SOM,"2:c2p 4:p2p 9:s2s"
2700,-11.269815,31.796488,ZMB,"2:c2p 4:p2p 9:s2s"
2701,1.595727,12.339872,GAB,"2:c2p 4:p2p 9:s2s"
2702,-8.910919,37.451367,TZA,"2:c2p 4:p2p 9:s2s"
2703,0.799097,36.202468,KEN,"2:c2p 4:p2p 9:s2s"
2704,35.244476,2.367767,DZA,"2:c2p 4:p2p 9:s2s"
2705,-7.677096,34.059168,TZA,"2:c2p 4:p2p 9:s2s"
2706,28.434067,-4.241382,DZA,"2:c2p 4:p2p 9:s2s"
2707,-2.747355,26.668477,COD,"4:p2p 9:s2s"
2708,9.696177,-10.183797,GIN,"2:c2p 4:p2p 9:s2s"
2709,-8.910919,37.451367,TZA,"2:c2p 4:p2p 9:s2s"
2710,1.595727,12.339872,GAB,"2:c2p 4:p2p 9:s2s"
2711,15.308075,10.710500,NER,"2:c2p 4:p2p 9:s2s"
2712,7.231536,23.170402,CAF,"2:c2p 4:p2p 9:s2s"
2713,7.231536,23.170402,CAF,"2:c2p 4:p2p 9:s2s"
2714,9.696177,-10.183797,GIN,"2:c2p 4:p2p 9:s2s"
2715,7.231536,23.170402,CAF,"2:c2p 4:p2p 9:s2s"
2716,-10.377518,18.464811,AGO,"2:c2p 4:p2p 9:s2s"
2717,-8.910919,37.451367,TZA,"2:c2p 4:p2p 9:s2s"
2718,-24.636232,21.828567,BWA,"2:c2p 4:p2p 9:s2s"
2719,0.799097,36.202468,KEN,"2:c2p 4:p2p 9:s2s"
2720,-10.377518,19.203880,AGO,"2:c2p 4:p2p 9:s2s"
2721,9.257868,11.074120,NGA,"2:c2p 4:p2p 9:s2s"
2722,4.931809,46.179901,SOM,"2:c2p 4:p2p 9:s2s"
2723,4.931809,46.179901,SOM,"2:c2p 4:p2p 9:s2s"
2724,-10.377518,19.203880,AGO,"2:c2p 4:p2p 9:s2s"
2725,-27.645846,23.615325,ZAF,"2:c2p 4:p2p 9:s2s"
2726,16.741306,-8.067769,MRT,"2:c2p 4:p2p 9:s2s"
2727,0.799097,36.202468,KEN,"2:c2p 4:p2p 9:s2s"
2728,-10.377518,19.203880,AGO,"2:c2p 4:p2p 9:s2s"
2729,9.507172,-0.695102,GHA,"2:c2p 4:p2p 9:s2s"
2730,29.273520,-7.116744,DZA,"2:c2p 4:p2p 9:s2s"
2731,24.805411,-1.455475,DZA,"2:c2p 4:p2p 9:s2s"
2732,28.434067,-4.241382,DZA,"2:c2p 4:p2p 9:s2s"
2733,-27.645846,23.615325,ZAF,"2:c2p 4:p2p 9:s2s"
2734,-2.747355,26.668477,COD,"4:p2p 9:s2s"
2735,15.534423,33.467913,SDN,"2:c2p 4:p2p 9:s2s"
2736,28.434067,-4.241382,DZA,"2:c2p 4:p2p 9:s2s"
2737,15.400499,6.205766,NER,"2:c2p 4:p2p 9:s2s"
2738,-33.028260,18.429779,ZAF,"2:c2p 4:p2p 9:s2s"
2739,-7.677096,34.059168,TZA,"2:c2p 4:p2p 9:s2s"
